Index;Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed;HS_predict;Abusive_predict;HS_Individual_predict;HS_Group_predict;HS_Religion_predict;HS_Race_predict;HS_Physical_predict;HS_Gender_predict;HS_Other_predict;HS_Weak_predict;HS_Moderate_predict;HS_Strong_predict;OOV
1194;"USER USER USER USER tengok cara balas, Ni ke cara #KitaOK pertahankan #ASSTAG diorang\ncomeonla\n\nMaki hamun bukan MATLAMAT KEMPEN #KitaOK\n\nSebab tu PAKCIK nak HAPUSKAN #BANGSAANJING Ni!!!\n\nIni adalah ANJING &gt;&gt;&gt; \xf0\x9f\x90\xbc\xf0\x9";1;1;0;1;0;0;0;0;1;0;1;0;user user user user lihat cara balas nih ke cara kita oke pertahankan astaga di orang come on  maki hamun bukan tujuan kempen kita oke sebab itu pak cik nak hapuskan bangsa anjing nih ini adalah anjing x ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;hamun, kempen, hapuskan, x
1195;USER USER Asli ane ngakak smpe skt perut dan mau pipis ???????....ane paham maksud dan yg di definisikan oleh Rocky Gerung, kok org ini malah sok-sok an lapor2....?????? ceritanya sih mau bikin gebrakan supaya dibilang membela agama...tapi;1;0;1;0;0;0;0;0;1;1;0;0;user user asli aku mengakak sampai sekitar perut dan mau pipis aku paham maksud dan  di definisikan oleh rocky gerung  orang ini malah sok sok an lapor lapor ceritanya  mau buat gebrakan supaya dibilang membela agama tapi;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;definisikan, ceritanya, gebrakan
1197;USER USER Biarlah Pak Gubernur DKI itu slsaikan dulu tugasnya. Supaya full nampak hsl krj krs belio slm 5 thn. 5 thn gak lama. Sabar. Slsaikan dl Jabatan yg sdh di Amanahkan olh rakyat dg susah payah. Pak Anies msh muda, jln msh pnjg. Insya;0;0;0;0;0;0;0;0;0;0;0;0;user user biarlah pak gubernur daerah khusus ibukota itu selesaikan dulu tugasnya supaya full menampak hasil kerja krs dia salam tahun tahun tidak lama sabar selesaikan dulu jabatan  sudah di amanahkan oleh rakyat dengan susah payah pak anies masih muda jalan masih penjaga insya;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;biarlah, tugasnya, menampak, krs, amanahkan, penjaga
1198;r u proud of that? u got a gold medal but u never win when u play dirty games. Plz keep your last gold medal. Ã°ÂÂÂ #shameonyoumalaysia;1;0;0;1;0;0;0;0;1;0;1;0;r kamu proud of that kamu got a gold medal but kamu never menang when kamu play dirty games please keep your last gold medal shame on you malaysia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;r, a
1199;USER USER Hutang untuk pembagunan merata bukan untuk dikorupsi ...\nCebong mana ngerti begituan ya mpret...';1;1;0;1;0;0;0;0;1;0;1;0;user user utang untuk pembangunan merata bukan untuk dikorupsi kecebong mana mengerti begituan  pret ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;dikorupsi, begituan
1200;Kan dah tak masal kena kutuk satu group. Hahaha kampang nye';0;1;0;0;0;0;0;0;0;0;0;0; sudah tidak masal kena kutuk satu grup  kampang  ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;masal, kutuk
1201;USER kamu silit ardhog\xe2\x99\xa5\xef\xb8\x8f';1;1;1;0;0;0;0;0;1;1;0;0;user kamu silit ardhog ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ardhog
1203;USER USER kaum cebong dungu, saham itu soal pengambilan keputusan mayoritas, bukan dapat keuntungan lebih banyak..\nemangnya siapa yg gaji pekerja, yg punya alatnya,? semua dari freeport..';1;1;1;0;0;0;0;0;1;1;0;0;user user kaum kecebong dungu saham itu soal pengambilan keputusan mayoritas bukan dapat keuntungan lebih banyak memangnya siapa  gaji pekerja  punya alatnya semua dari freeport ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;pengambilan, alatnya
1204;#SidangAhok smg sipenista agama n ateknya matinya tdk wjar n jasadnya tdk dtrma tnh n dia tdk prnh mrs kn sorga,aamiin semoga tuhan setuju;1;1;0;1;0;0;0;0;1;0;1;0; sidang ahok semoga si penista agama dan anteknya matinya tidak wajar dan jasadnya tidak diterima tanah dan dia tidak pernah mrs  surga aamiin semoga tuhan setuju;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;matinya, jasadnya, mrs
1205;dont ever judge other's sins just because you sin differently hun. not cool and kampungan norak lo  https://twitter.com/bintangggputri/status/1137361686279610370ÃÂ Ã¢ÂÂ¦;1;1;1;0;0;0;0;0;1;1;0;0;do not ever judge other sins just because you sin differently hun not keren and kampungan norak kamu ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;differently
1213;USER USER HTI jg organisasi dgn paham terlarang di Bumi Pancasila jd hrs Segera di Bubarkan;1;0;0;1;1;0;0;0;0;0;0;1;user user hizbut tahrir indonesia juga organisasi dengan paham terlarang di bumi pancasila jadi harus segera di bubarkan;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;terlarang
1218;USER USER nah boleh noh gaji ma tunjangan DPR sama MPR di potong 70% ja toh masih dapet gaji lewat UMR koq...';0;0;0;0;0;0;0;0;0;0;0;0;user user  boleh itu gaji sama tunjangan dewan perwakilan rakyat sama majelis permusyawaratan rakyat di potong saja  masih dapat gaji lewat upah minimum regional  ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;upah, minimum, regional
1223;Ayat apa yang dingajikan? Perintah perangi, bunuh, dan penggal kafir?;1;0;0;1;1;0;0;0;0;0;1;0;ayat apa  dingajikan perintah perangi bunuh dan penggal kafir ;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;dingajikan
1229;Anda salah menyebut keberserahdirian, Bapak Menteri Agama, itu ekspresi Tuhan Datang MELAYANI bukan minta di-sembah2;1;0;0;1;1;0;0;0;0;0;1;0;kamu salah menyebut keberserahdirian bapak menteri agama itu ekspresi tuhan datang melayani bukan meminta di sembah sembah;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;keberserahdirian, ekspresi
1232;PDIP Sebut Puan Maharani Jadi Prioritas Cawapres Waaaaaw jdi Cawapres Jokowi...#JokowiPuan Keren..Sip AQ Setuju Bangat biar #2019GantiPresiden Bisa Nyata..Ok..lah Kalo begitu ..Keren..? VIVA;1;0;0;1;0;0;0;0;1;0;1;0;partai demokrasi indonesia perjuangan sebut puan maharani jadi prioritas calon wakil presiden  jadi calon wakil presiden jokowi jokowi puan keren  aku setuju banget biar ganti presiden bisa nyata oke  kalau begitu keren viva;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;puan, maharani, puan, viva
1233;"USER Yg terbirit birit tunggang langgang lintang pukang dengar suara adzan itu iblis la'natilloh 'alaih""";0;0;0;0;0;0;0;0;0;0;0;0;user  terbirit birit tunggang langgang lintang pukang dengar suara azan itu iblis  nanti  alaih;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;terbirit, birit, tunggang, langgang, lintang, pukang, alaih
1235;Bullshits.. look whose around Jokowi ?? If you say that you really search for justice, then check what happened on Talangsari case, who has responsible on it.. a general behind Jokowi, and who has persecuted as human right criminal, several general among Jokowi.. stop joking ..;0;1;0;0;0;0;0;0;0;0;0;0;bullshits look whose around jokowi if you say that you really cari for justice then check apa happened on talangsari case who has responsible on it a general behind jokowi and who has persecuted as human right criminal several general among jokowi stop joking ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;whose, talangsari, a, persecuted, joking
1237;Neither one of these niggas can beat me one on one anyway;1;1;0;1;0;1;0;0;0;0;1;0;neither one of these niggas can beat me one on one anyway;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;neither
1246;"I am not on Jokowi's side, I am not on Prabowo's side. I am just sick of bullshit, everything is a bullshit. Media is bullshit, Politics is bullshit. People died for bullshit.

God, i never ask something stupid before but, please, let there be a Zombie apocalypse.";0;1;0;0;0;0;0;0;0;0;0;0;i am not on jokowi side i am not on prabowo side i am just sick of bullshit everything is a bullshit media is bullshit politics is bullshit people died for bullshit god i never tanya something bodoh sebelum but please let there be a zombie apocalypse ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;i, i, i, a, i, a, zombie, apocalypse
1254;ha .  Hahahhahahhahahahah bangsat  this what i scared the most. hahahahaha fuck you all,,,,;0;1;0;0;0;0;0;0;0;0;0;0;apa  bangsat this apa i scared the paling  fuck you all ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;i
1255;USER USER USER Masak imej TKI selalu seperti itu. Diaspora kita dahsyat2 lho....';0;0;0;0;0;0;0;0;0;0;0;0;user user user masak citra tenaga kerja indonesia selalu seperti itu diaspora kita dahsyat dahsyat  ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;diaspora, dahsyat, dahsyat
1259;USER Setuju, DPR, menteri, dan seluruh pejabat negara wajib dipotong 50% termasuk presiden.\nTiap PNS dipotong jg.\nPegawai swasta tidak dipotong.';0;0;0;0;0;0;0;0;0;0;0;0;user setuju dewan perwakilan rakyat menteri dan seluruh pejabat negara wajib dipotong termasuk presiden setiap pegawai negeri sipil dipotong juga pegawai swasta tidak dipotong ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;dipotong, dipotong, dipotong
1260;Dear Malaysia, you can take 'ashraf and bubu' back but dont take our culture and our tortor ! #MalaysiaMiskinBudaya #TorTorPunyaIndonesia;0;0;0;0;0;0;0;0;0;0;0;0;dear malaysia you can take ashraf and bubu back but do not take our culture and our tortor malaysia miskin budaya tortor punya indonesia;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;ashraf, bubu
1262;What kind of chili do you like? Cabecabean? Ã°ÂÂÂ;0;0;0;0;0;0;0;0;0;0;0;0;apa kind of chili do you like cabe cabean ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;chili
1263;"After he took some photos of my papers, he slammed the table saying, ÃÂ¢Ã¢ÂÂ¬ÃÂKeluar dari kantor gue, bangsat!ÃÂ¢Ã¢ÂÂ¬Ã¯Â¿Â½ 
ÃÂ¢Ã¢ÂÂ¬ÃÂGet the fuck outta hereÃÂ¢Ã¢ÂÂ¬Ã¯Â¿Â½,,,,";0;1;0;0;0;0;0;0;0;0;0;0;after he took some photos of my papers he slammed the table saying keluar dari kantor aku bangsat get the fuck outta here ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;photos, papers, slammed, table, outta
1269;USER Hahaha mcm babi ayat, pandai tak berotak';0;1;0;0;0;0;0;0;0;0;0;0;user  macam babi ayat pandai tidak berotak ;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;berotak
1272;"Petamina Rugi ; Garuda Rugi ; PLN rugi ; KAI rugi ; Dan banyak lagi BUMN yang rugi ; ; Yang paling rugi adalah rakyat indonesia karena dipimpin oleh orang ""dungu""; Kerugian massal.; ; #2019GantiPresiden";1;1;1;0;0;0;0;0;1;1;0;0;pertamina rugi garuda rugi perusahaan listrik negara rugi kamu rugi dan banyak lagi badan usaha milik negara  rugi  paling rugi adalah rakyat indonesia karena dipimpin oleh orang dungu kerugian massal ganti presiden;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;massal
1274;USER USER USER Haha.. Si paltiwest gak paham sejarah..;1;0;1;0;0;0;0;0;1;1;0;0;user user user   palti west tidak paham sejarah ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;palti
1276;USER Aku masi misqueen hani bani :(';0;0;0;0;0;0;0;0;0;0;0;0;user aku masih miskin hani bani ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;hani
1279;Your dog is Ã¢ÂÂNajis' a filthy unclean beast! ....I'm not sure whT the Quran says about Gingers though....;0;1;0;0;0;0;0;0;0;0;0;0;your dog is najis a filthy unclean beast i sama not sure what the alquran says about gingers though ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;a, filthy, unclean, beast, i, gingers
1280;USER USER Melayu hidang daging lembu pada tetamu Hindu pula? Di mana sensitiviti mereka?';1;0;0;1;1;1;0;0;0;0;1;0;user user melayu hidang daging lembu pada tetamu hindu pula di mana sensitivitas mereka ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;hidang, lembu, tetamu, sensitivitas
1282;USER Bukan cuma foto selfie, tapi juga foto badan, dll. Terutama foto yang bajunya terbuka. Beware, orang sinting makin banyak. Setidaknya menjaga itu lebih baik.';0;1;0;0;0;0;0;0;0;0;0;0;user bukan hanya foto swafoto tapi juga foto badan dan lain lain terutama foto  bajunya terbuka beware orang sinting semakin banyak setidaknya menjaga itu lebih baik ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;bajunya, beware
1285;jk ini benar, aparat sdh menjadi alat kekuasaan yg sedang panik, harusnya aparat adalah pelayan masyarakat, bukan pelayan penguasa, tak ada dasar hukumnya tenda ini boleh disita.. Ini Kisah Supriadi, Pemilik Becak Dengan Tenda #2019GantiPresiden -;0;0;0;0;0;0;0;0;0;0;0;0;kalau ini benar aparat sudah menjadi alat kekuasaan  sedang panik harusnya aparat adalah pelayan masyarakat bukan pelayan penguasa tidak ada dasar hukumnya tenda ini boleh disita ini kisah supriadi pemilik becak dengan tenda ganti presiden ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;pelayan, pelayan, disita, supriadi, pemilik
1286;What a normal world it is, isn't it where it means nothing to kill innocent Palestinians! #fuckisrael #Humanity #IsraeliCrimes https://twitter.com/RT_com/status/1225861787557531648ÃÂ Ã¢ÂÂ¦;1;1;0;1;0;0;0;0;1;0;1;0;apa a normal world it is is not t it where it means nothing to kill innocent palestinians fuck israel humanity israeli crimes ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;a, t, palestinians, israeli
1289;seeing the protest at dpr rlly makes me Ã°ÂÂÂ­Ã°ÂÂÂ­Ã°ÂÂÂ­ they rlly act like the students are only spitting bullshit while we ALL definitely knows who's bullshitting lmao;1;1;0;1;0;0;0;0;1;0;1;0;seeing the protest at dewan perwakilan rakyat really makes me they really act like the students are only spitting bullshit ketika we all definetly tahu who bullshitting laughing my ass off;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;spitting, bullshitting
1294;Nih ya gue jelasin. \n\nCowo. Burungnya gaada. Jadi cewe. Cewenya bernada2. \n\nSIAPA LAGI TRANSGENDER DI INDONESIA YG NYANYI? URL;1;0;1;0;0;0;0;1;0;1;0;0;nih  aku jelaskan pria burungnya tidak ada jadi wanita wanitanya bernada nada siapa lagi transgender di indonesia  nyanyi url;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;burungnya, wanitanya, bernada
1302;USER Nasdem itu sudah jadi bahan tertawaan anak kecil seluruh Indonesia. Omongan kader2nya asbun. Yg mau jadi cawapres Jokowi itu cuma khayalan kader2 partai. Rakyat ga ada yg peduli, kecuali #2019GantiPresiden;1;0;0;1;0;0;0;0;1;0;1;0;user nasional demokrat itu sudah jadi bahan tertawaan anak kecil seluruh indonesia omongan kader kadernya asal bunyi  mau jadi calon wakil presiden jokowi itu hanya khayalan kader kader partai rakyat tidak ada  peduli kecuali ganti presiden;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;tertawaan, kadernya, khayalan
1303;Eat that,FPI+FUI+HTI!!! RT  USER: Obama: Bhinneka Tunggal Ika... This is the example of Indonesia to the world.;1;0;0;1;1;0;0;0;0;0;1;0;eat that front pembela islam  hizbut tahrir indonesia rt user obama bineka tunggal ika this is the example of indonesia to the world ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;bineka, ika
1304;USER USER Mirip Ahok waktu pilkada DKI bagi2 sembako tapi tetap kalah telak hampir 16%...;0;0;0;0;0;0;0;0;0;0;0;0;user user mirip ahok waktu pilihan kepala daerah daerah khusus ibukota bagi bagi sembako tapi tetap kalah telak hampir ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;telak
1309;USER Pamor RK jadi seakan tak ada artinya jika parpol pengusungnya pendukung penista agama...;1;0;0;1;1;0;0;0;0;0;1;0;user pamor rk jadi seakan tidak ada artinya jika partai politik pengusungnya pendukung penista agama ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;pamor, rk, pengusungnya
1317;"Lost my respect for vietnam exol. how can she smile if their idol being so fucking scared with all of u ?
Kampungan banget parah
#VIETNAMEXOLApologizeToSeChan https://twitter.com/sweetinc__/status/1215783093182681088ÃÂ Ã¢ÂÂ¦";1;1;0;1;0;0;0;0;1;0;1;0;lost my respect for vietnam exol how can she smile if their idola being so fuck scared dengan all of kamu kampungan banget parah vietnam exo l apologize to sechan ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;exol, smile, l, sechan
1319;At least Conte dulu had the balls to remove Ivanovic yang tak perform. Dia ni bangsat dok pick Alonso William Barkley the whole season. Fuck koyak sial,,,,;1;1;1;0;0;0;0;0;1;1;0;0;at least conte dulu had the balls to remove ivanovic  tidak perform dia nih bangsat dokumen pick alonso william barkley the whole season fuck koyak sial ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;conte, remove, ivanovic, pick, alonso, william, barkley, koyak
1320;USER HRS ada di tempat jauh saja para cebong sudah begitu kalutnya, apalagi kalo ada deket di sini....';0;1;0;0;0;0;0;0;0;0;0;0;user harus ada di tempat jauh saja para kecebong sudah begitu kalutnya apalagi kalau ada dekat di sini ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;kalutnya
1322;USER USER USER Sitante lagi pamer bokong sama apamnya yg lagi ingin sesuatu siapa tahu ada sidoi melirik \nMmm lumayan buat iseng2';0;1;0;0;0;0;0;0;0;0;0;0;user user user si tante lagi pamer bokong sama alamnya  lagi ingin sesuatu siapa tahu ada jadikan melirik  lumayan buat iseng iseng ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;alamnya, melirik
1330;USER USER Klo menganggapnya gak enak/haram, brarti dia kafir. Fix!';1;0;1;0;0;0;0;0;1;1;0;0;user user kalau menganggapnya tidak enak haram berarti dia kafir fix ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;menganggapnya
1337;USER Hanya kecurangan yg bisa mengalahkan prabowo!!;1;0;1;0;0;0;0;0;1;1;0;0;user cuma kecurangan  bisa mengalahkan prabowo ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;kecurangan
1343;Knpsih ni dosen tiap adzan gapernah break dulu gitu?! Nyerocos mulu kunyuk';1;1;1;0;0;0;0;0;1;1;0;0;kenapa  nih dosen setiap azan tidak pernah break dulu begitu mencerocos mulu kunyuk ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;mencerocos
1346;USER Hu uh ya lama lama.kayak sedikit alay gt drama nya, wahh expansi sampai ke cina ini nntn drama nya';0;0;0;0;0;0;0;0;0;0;0;0;user  juga  lama lama kayak sedikit alay begitu drama   ekspansi sampai ke cina ini menonton drama  ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;ekspansi
1349;RT USER: Salah satu cara USER menghancurkan strategi musuhnya adalah dgn isu sara;1;0;1;0;0;0;0;0;1;1;0;0;rt user salah satu cara user menghancurkan strategi musuhnya adalah dengan isu sara;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;musuhnya
1350;"U a mentally ill people in the name of Islamic brotherhood. Kurdish Islam was percussed by Turkey, Iraq,  Iran, Syrians  u a silent because u a doing u own brothers and sisters. Munafik.
#SaveUyghurSOS";1;0;0;1;1;0;0;0;0;0;1;0;kamu a mentally ill people in the nama of islam brotherhood kurdish islam was percussed by turki iraq iran syrians kamu a silent because kamu a doing kamu own brothers and sisters munafik save uyghur sos;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;a, mentally, kurdish, percussed, iraq, syrians, a, a, uyghur
1352;USER Nah.!!! Itu die..\nWaktu thn 1965, anggota dewan yg bangga jadi anak pki, usianya brp ya??';0;0;0;0;0;0;0;0;0;0;0;0;user  itu dia waktu tahun anggota dewan  bangga jadi anak partai komunis indonesia usianya berapa  ;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;usianya
1362;USER\nAda aseng KOPLO pembela si PENISTA AGAMA yg durjana nyuruh org lain ngaji!;1;1;1;0;1;0;0;0;0;1;0;0;user ada asing koplo pembela  penista agama  durjana menyuruh orang lain mengaji ;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;koplo, durjana
1365;"""Anyone want to join me and him for a Sunday morning walk?""

Ã°ÂÂÂ
#BaluranNationalPark #morningwalk #dog #anjing #asu #puppy #puppies #SundayMorning  x@ Baluran National Park  https://www.instagram.com/p/B8C4Uv3H2BW/?igshid=ingy92py08bcÃÂ Ã¢ÂÂ¦";0;0;0;0;0;0;0;0;0;0;0;0;anyone want to join me and him for a sunday pagi walk baluran national park morning walk dog anjing anjing puppy puppies sunday morning x baluran nasional park ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;a, sunday, baluran, national, morning, puppy, puppies, sunday, morning, x, baluran
1373;RT USER: Hajar bleh hanya untuk bela #Nomor2Koruptor...cuihhhhhh URL;1;1;0;1;0;0;0;0;1;0;1;0;rt user hajar boleh cuma untuk bela nomor dua koruptor cuih url;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;cuih
1374;Heran gw mah, orang berhijrah pake jilbab masih ada dinyinyirin yang gak cocok lah, aura gak keluar lah, gak cantik lah. Mon maap, lu kira pake jilbab kontes kecantikan? Pake ngomong aura gak keluar segala hhhh cebong mana ngerti.';1;1;1;0;0;0;0;0;1;1;0;0;heran aku  orang berhijrah pakai jilbab masih ada dinyinyiri  tidak cocok  aura tidak keluar  tidak cantik  mon maaf kamu kira pakai jilbab kontes kecantikan pakai bicara aura tidak keluar segala  kecebong mana mengerti ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;berhijrah, dinyinyiri, aura, mon, kontes, kecantikan, aura
1375;USER USER Waduh. Pdhal dia bru pindah tugas dr Pontianak sini. Sering liat di Kodam. Hehehe kecil ya ? Sok jual mahal dia pdhal maho. Hahaha';0;1;0;0;0;0;0;0;0;0;0;0;user user  padahal dia baru pindah tugas dari pontianak sini sering lihat di kodam  kecil  sok jual mahal dia padahal manusia homo  ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;pontianak, kodam
1381;Berengsek tuh manusia!! She's a bastard!! Wish you all the worst 'irs' bitch!;1;1;1;0;0;0;0;1;0;1;0;0;berengsek itu manusia she a bastard wish you all the worst irs bitch ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;a, irs
