Index;Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed;HS_predict;Abusive_predict;HS_Individual_predict;HS_Group_predict;HS_Religion_predict;HS_Race_predict;HS_Physical_predict;HS_Gender_predict;HS_Other_predict;HS_Weak_predict;HS_Moderate_predict;HS_Strong_predict;
845;"HAHAHAH cacat banget sih baca2in chat di facebook. Cringey bikin nagih :""('";0;1;0;0;0;0;0;0;0;0;0;0;cacat banget baca chat facebook cringe tagih;0;0;0;0;0;0;0;0;0;0;0;0;
847;USER Ada nenek2, beberapa monyet, anjing, kayak tuyul kepalanya kroak, ada kayak groot, ada kayak serigala, ada yang muka rata cuma ada matanya. Benarkah? Atau imajinasi saja';0;0;0;0;0;0;0;0;0;0;0;0;user nenek nenek monyet anjing kayak tuyul kepala lubang kayak groot kayak serigala muka mata imajinasi;1;1;1;0;0;0;0;0;1;1;0;0;
851;USER USER USER USER USER USER USER USER edan ..edan... \npokoknya #2019GantiPresiden \ndan usir china china keparat gak tau malu';1;1;0;1;0;1;0;0;0;0;1;0;user user user user user user user user gila gila pokok ganti presiden usir cina cina keparat tau malu;1;0;0;1;0;1;0;0;0;0;1;0;
853;Buat apa nyerang pemerintah Jokowi yg bentar lagi berhenti berkuasa?Lengserkan di pemilihan presiden mendatang.;1;0;1;0;0;0;0;0;1;0;0;1;serang perintah jokowi bentar henti kuasa lengser pilih presiden;1;0;1;0;0;0;0;0;1;1;0;0;
855;Bisa pak asal dpr tekan jokowi kalau jokowi menolak dpr bikin hak angket untuk turunkan jokowi;1;0;1;0;0;0;0;0;1;1;0;0;dewan wakil rakyat tekan jokowi jokowi tolak dewan wakil rakyat hak angket turun jokowi;0;0;0;0;0;0;0;0;0;0;0;0;
856;USER USER Ancem2an kaya banci aja jancok';1;1;1;0;0;0;0;1;0;1;0;0;user user ancam ancam kaya banci jancuk;0;1;0;0;0;0;0;0;0;0;0;0;
858;Hajar ndan.. ganyang PKI URL;1;0;0;1;0;1;0;0;0;0;1;0;hajar ganyang partai komunis indonesia;1;0;0;1;0;1;0;0;0;0;0;1;
860;Para tokoh politik yang bersebrangan sama pemerintah smkin brani bicara kasar jauh dari etika si parabowo brani bilang elit goblog siapa yg dia maksud.anda sekolah dimana wo sampai kapan pun anda tdk akan jadi presiden.anggota dewan sudah brani bilang kementrian agama bangsat.';0;1;0;0;0;0;0;0;0;0;0;0;tokoh politik berangan perintah berani bicara kasar etika prabowo berani bilang elite goblok maksud sekolah presiden anggota dewan berani bilang menteri agama bangsat;1;1;1;0;0;0;0;0;1;1;0;0;
863;RT USER: USER Waduh yang begini mending bikin google form aja takutnya yg ngerep diusilin sama cowok2 bejad:(';0;0;0;0;0;0;0;0;0;0;0;0;user user mend google borang takut ngerap usil pria pria bejat;0;1;0;0;0;0;0;0;0;0;0;0;
866;Mba ikutan yuk ke sgpore, vs thampines rovers, biar mbak ga di dalem mulu gitu gaul nya, mau ikut apa mau nge je dog aje mikirin the jak the jak yg kata nya kampungan :) // kalo mau ikut kabarin yaa, URL;1;1;0;1;0;0;0;0;1;0;1;0;mbak ayo singapura lawan tampines rover biar mbak mulu gaul dog pikir jak jak kampung kabar;0;0;0;0;0;0;0;0;0;0;0;0;
870;"This is so low, I didn't expect this cheap from #ISPR.
They portrayed it like politicans are illiterate and Munafik. Shame!
#EhdEWafa pic.twitter.com/nS4IClk5X2";1;0;0;1;0;0;0;0;1;0;1;0;low expect cheap ispr portray like politicans illiterate munafik shame;0;0;0;0;0;0;0;0;0;0;0;0;
871;Cuma bisa senyum liat kaum sumbu pendek... Too many stupid people making stupid people famous..;1;0;0;1;0;0;0;0;1;0;1;0;senyum lihat kaum sumbu pendek many bodoh people make bodoh people famous;1;1;0;1;0;0;0;0;1;0;1;0;
873;#jokowiMUNDUR  SAVE OUR INDONESIA !!!!!;0;0;0;0;0;0;0;0;0;0;0;0;jokowi mundur save indonesia;1;0;1;0;0;0;0;0;1;1;0;0;
875;USER USER USER USER USER USER USER Alaaaahhhhh, omongan cebong mah udah ketauan kemana arahnya... Mau pakek tol kelok 1000 pun tetep... Ga usah sok2 Islam lu bong!!!';1;1;0;1;1;0;0;0;0;0;1;0;user user user user user user user omong kecebong arah pakai tol kelok sok sok islam kecebong;1;1;1;0;0;0;0;0;1;1;0;0;
878;biksu cabul karena melanggar ajaran Budha ... MUSLIM JADI TERORIS KARENA SESUAI AJARAN ISLAM URL URL;1;1;0;1;1;0;0;0;0;0;1;0;biksu cabul langgar ajar buddha muslim teroris sesuai ajar islam;0;0;0;0;0;0;0;0;0;0;0;0;
879;USER USER USER USER USER USER USER USER USER USER USER USER USER USER Ulama dr Importir Timur Tengah\nYg haus dengan kata Kopar Kafir Musyrik Bi'ah;1;1;1;0;1;0;0;0;0;1;0;0;user user user user user user user user user user user user user user ulama importir timur haus kopar kafir musyrik bi;0;0;0;0;0;0;0;0;0;0;0;0;
882;Yes, why can't we be like Indonesia. Indonesia the panacea of Liberty and democracy. You filly sucker Ã°ÂÂÂ;1;1;1;0;0;0;0;0;1;1;0;0;iya like indonesia indonesia panacea liberty democracy filly sucker;0;0;0;0;0;0;0;0;0;0;0;0;
884;penat bodo kena keep up ngan kepala kepala BANGSAT kat sana,,, sumpah mood takda babi? And that rude ass fucken probate just SHUT THE FUCK UP? IM FUCKING tired of your rude fucking 05 ass just SHUT !! THE !! FUCK !! UP !! bodo sial babi SAMPAH fuck you anak kutip babi,,,,;1;1;1;0;0;0;0;0;1;1;0;0;penat bodoh kena keep gin kepala kepala bangsat kat sumpah mood babi rude fuck probate shut fuck fuck tire rude fuck shut fuck bodoh sial babi sampah fuck anak kutip babi;0;1;0;0;0;0;0;0;0;0;0;0;
885;Munafik kok teriak munafik ? Ngaca dulu sana.';1;1;1;0;0;0;0;0;1;1;0;0;munafik teriak munafik kaca;0;0;0;0;0;0;0;0;0;0;0;0;
887;USER USER Cebong mana ngerti';1;1;1;0;0;0;0;0;1;1;0;0;user user kecebong erti;1;1;0;1;0;0;0;0;1;0;1;0;
889;Look what you've done! More than 100 gold medals for country. I hope Malasian are proud of dirty triumph. #ShameOnYouMalaysia #SEAGAMES2017  https://twitter.com/iam_oil_/status/901814351014707202ÃÂ Ã¢ÂÂ¦;1;0;0;1;0;0;0;0;1;0;1;0;look tahan gold medal country hope malaysian proud dirty triumph shame malaysia sea game;0;0;0;0;0;0;0;0;0;0;0;0;
890;Pengkhianatan PKI membunuh para Jendral PKI keblinger kata BungKarno.Bubarkan PKI Turunkan harga2 dan bubarkan kabinet Tritura.;1;0;0;1;0;1;0;0;0;0;0;1;khianat partai komunis indonesia bunuh jenderal partai komunis indonesia keblinger karno bubar partai komunis indonesia turun harga harga bubar kabinet tritura;0;0;0;0;0;0;0;0;0;0;0;0;
892;USER USER USER USER USER si cebong sudah kebanyakan makan tahi jokowi, dia baru sadar kl nanti jokowi sudah mengumumkan INDONESIA dirubah menjadi INDOCHINA,,,';1;1;0;1;0;0;0;0;1;0;1;0;user user user user user kecebong makan tahi jokowi sadar jokowi indonesia ubah indonesia china;1;1;1;0;0;0;0;0;1;1;0;0;
895;People make fun of Anies by saying Ã¢ÂÂGabener' instead of Ã¢ÂÂGubernur' Ã°ÂÂ¤Â£ which, I reckon you already know the meaning, translates to Ã¢ÂÂnot right' or simply Ã¢ÂÂwrong';0;0;0;0;0;0;0;0;0;0;0;0;people make fun anies say instead gubernur reckon already know mean translate right orang simply salah;0;1;0;0;0;0;0;0;0;0;0;0;
901;brengsek itu orang terbuat dr apa bikin gue berkata kasar mulu';1;1;1;0;0;0;0;0;1;1;0;0;berengsek orang kasar mulu;0;1;0;0;0;0;0;0;0;0;0;0;
902;USER USER najis bngt lo berdua kenapasi bully adek atip\xf0\x9f\x98\x9e';1;1;0;1;0;0;0;0;1;0;1;0;user user najis banget bully adik atip;1;1;1;0;0;0;0;0;1;1;0;0;
903;USER kunyuk Asia...antek asing;1;1;1;0;0;0;0;0;1;1;0;0;user kunyuk asia antek asing;1;1;0;1;0;0;0;0;1;0;1;0;
905;RT USER: Boleh minta maaf tapi proses hukum tetap harus jalan. Kunyuk satu ini harus dikasih pelajaran supaya kedepannya dia bi\xe2\x80\xa6';1;1;1;0;0;0;0;0;1;1;0;0;user maaf prose hukum jalan kunyuk kasih ajar bi;0;0;0;0;0;0;0;0;0;0;0;0;
906;You may live happily on dunya but you'll be absolutely burn in akhira. Laknat Allah ke atas kamu Israel rejim zionis !;1;1;0;1;1;0;0;0;0;0;1;0;live happily dunia absolutely burn laknat allah israel rejim zionis;1;1;0;1;0;0;0;0;1;0;1;0;
909;bodoh punya lalang bangsat fuck you. yeah you!,,,,;1;1;1;0;0;0;0;0;1;1;0;0;bodoh lalang bangsat fuck;0;1;0;0;0;0;0;0;0;0;0;0;
910;Yes, that is part of the demands of students and we also ask #jokowiMundur as President.;0;0;0;0;0;0;0;0;0;0;0;0;iya part demand student also jokowi mundur presiden;1;0;1;0;0;0;0;0;1;1;0;0;
913;i would rather watch porn than watching lucinta luna fckin fight sama artis lalalala sama2 gaje;1;1;1;0;0;0;0;0;1;1;0;0;would rather watch porno tahan tonton lucinta luna fuck fight artis;0;1;0;0;0;0;0;0;0;0;0;0;
916;the shuttlecock was totally out but it was claimed In because #ShameOnYouMalaysia #worstSeagamesEver  USER pic.twitter.com/z1IUqJBkeA;1;0;0;1;0;0;0;0;1;0;1;0;shuttlecock totally claim shame malaysia bad sea game ever user;0;0;0;0;0;0;0;0;0;0;0;0;
917;USER Wah kesempatan neh langsung deh dimanfaatin buat pencitraaan oleh rezim..\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3';0;0;0;0;0;0;0;0;0;0;0;0;user nih langsung manfaat citra rezim;1;0;1;0;0;0;0;0;1;1;0;0;
919;USER USER pekok kui abu tours asu taik taik kabeh... luwes asuuuu cino 35T bajingan taik asu maling sejati gawe indonesia rusak \xe2\x98\xba\xef\xb8\x8f';1;1;0;1;0;1;0;0;0;0;1;0;user user bodoh abu tour anjing tai tai luwes anjing cina puluh triliun bajing tai anjing maling sejati kerja indonesia rusak;1;1;1;0;0;0;0;0;1;1;0;0;
920;USER Aku melu KAFIR';0;0;0;0;0;0;0;0;0;0;0;0;user kafir;1;1;1;0;1;0;0;0;0;1;0;0;
926;fuck you gabener dan wagabener beserta teman2 bangsat lo.. my middle finger salute you all ÃÂ°ÃÂ¸Ã¢ÂÂÃ¢ÂÂ¢,,,,;1;1;0;1;0;0;0;0;1;0;1;0;fuck teman teman bangsat finger salut;0;1;0;0;0;0;0;0;0;0;0;0;
932;Warga Moskow demo turunkan Jokowi di negara nya.. SaveUstadAlfian;1;0;1;0;0;0;0;0;1;1;0;0;warga moskow demo turun jokowi negara save ustaz alfian;1;0;1;0;0;0;0;0;1;0;0;1;
935;"Why you always looking for a reason to pick a fight with us?
Wanna get yer ass whooped that much, huh?
#shameonyoumalaysia";1;1;1;0;0;0;0;0;1;1;0;0;always look reason pick fight u get yer whoop much shame malaysia;0;0;0;0;0;0;0;0;0;0;0;0;
937;"Can't hold it back anymore..
#JokoWinElection #JokowiAminSudahMenang #PrabowoGila #savesandiagauno pic.twitter.com/C5K6kLI7Fx";0;1;0;0;0;0;0;0;0;0;0;0;hold back anymore jokowi election jokowi amin menang prabowo gila save sandiaga uno;1;1;1;0;0;0;0;0;1;1;0;0;
943;RT  USER: Now SBY said Demokrat will appeal the #Pilkada decision. Serious bullshit. U don't deserve to appeal if you walk out.;1;1;1;0;0;0;0;0;1;1;0;0;user susilo bambang yudhoyono say demokrat appeal pilih kepala daerah decision serious bullshit deserve appeal walk;0;1;0;0;0;0;0;0;0;0;0;0;
945;"He's claimed to defend of Pancasila, but he's embraced HTI and FPI hahaÃ°ÂÂÂ
#LOL";1;0;1;0;1;0;0;0;0;1;0;0;claim defend pancasila embrace hizbut tahrir indonesia front bela islam;0;0;0;0;0;0;0;0;0;0;0;0;
946;KY Tdk berfungsi makan gaji buta habisin APBN Hakim nakal merajalela BUBARKAN USER USER USER URL;1;0;0;1;0;0;0;0;1;0;0;1;fungsi makan gaji buta habis apbn hakim nakal rajalela bubar user user user;0;1;0;0;0;0;0;0;0;0;0;0;
954;USER muka muka pecun nih';1;1;1;0;0;0;1;1;0;1;0;0;user muka muka pecun nih;1;1;1;0;0;0;1;0;0;1;0;0;
961;"Some men are hiding behind ""gua mah ga munafik"" or ""jangan sok suci dh"". Bro, the world is not just about your dirty fuckin' mind. I know it's our nature, but it doesn't give you right to talk dirty to every single women you met. Show some respect you dumbass!";0;1;0;0;0;0;0;0;0;0;0;0;men hide behind munafik orang sok suci bro world dirty fuck mind know nature give right talk dirty every single woman selamat show respect dumbass;1;1;1;0;0;0;0;0;1;1;0;0;
962;HEH SINTING YA LU URL;1;1;1;0;0;0;1;0;0;1;0;0;sinting;0;1;0;0;0;0;0;0;0;0;0;0;
963;USER 1. Bangsat\n2. Cebong\n3. Kecoak\n4. Bajingan\n5. Taik ayam\n6. Uanjing\n7. Bodat\n8. Cecurut\n9. Borax\n10. Kucirap';0;1;0;0;0;0;0;0;0;0;0;0;user bangsat kecebong kecoak bajing tai ayam anjing monyet cecurut boraks kucirap;1;1;1;0;0;0;0;0;1;1;0;0;
964;Allah SWT tak paham toleransi hrs DIBUANG USER Ingin Belajar Toleransi & Keindonesiaan, Gabung SabangMerauke 2016;1;1;0;1;1;0;0;0;0;0;0;1;allah subhanahu wa taala paham toleransi buang user ajar toleransi indonesia gabung sabang merauke;0;0;0;0;0;0;0;0;0;0;0;0;
965;Karna kondisi udah malem gw udah letih. Kalo capek mood juga gak keruan kan. Gw jadi merasa tertantang. Abangnya udah mayan jauh, mana kondisi jalan padet banyak mobil dan motor, tp entah setan mana yg bikin gw emosi, gw pun ngebut slusap slusup.';0;1;0;0;0;0;0;0;0;0;0;0;kondisi malam letih lelah mood keruan tantang abang lumayan kondisi jalan padat mobil motor setan emosi ngebut sulap selusup;0;0;0;0;0;0;0;0;0;0;0;0;
972;Well mr  USER this one below is for you sir..this boy if urs  USER just made it worse.. #shameonyousaddiq #shameonyoumalaysia  https://twitter.com/permadiaktivis/status/1198045430572994560ÃÂ Ã¢ÂÂ¦ pic.twitter.com/mNunKX5Xig;1;0;1;0;0;0;0;0;1;1;0;0;well mr user one sir boy ur user make bad shame saddiq shame malaysia;0;0;0;0;0;0;0;0;0;0;0;0;
973;USER Telusuri cepat pertemuan Hatta Ali dengan Setya Novanto, ini kasus luar biasa. Pecat saja hakim Cepi, jelas bermain mata.;1;0;1;0;0;0;0;0;1;1;0;0;user telusur cepat temu hatta ali setya novanto pecat hakim sepi main mata;0;0;0;0;0;0;0;0;0;0;0;0;
982;fuck not munafik or shit but fuck #marathonseason lets goooooo;0;0;0;0;0;0;0;0;0;0;0;0;fuck munafik orang shit fuck marathon season let go;0;1;0;0;0;0;0;0;0;0;0;0;
983;Antek komunis nya jelas sekali... Yang teriak huuuu ke Bp. Taufik Ismail -hafizhahullah URL;1;0;0;1;0;1;0;0;0;0;1;0;antek komunis teriak taufik ismail hafizhahullah;1;0;1;0;0;1;0;0;0;1;0;0;
984;"They said P face ugly
Hahahahaaaaa
But to me ur bias the one who has ugly face
Sorry, but we have different  style
But for me, I dont like people 'NORAK & KAMPUNGAN STYLE'";0;1;0;0;0;0;0;0;0;0;0;0;say p face ugly bias one ugly face maaf different gaya like people norak kampung gaya;0;0;0;0;0;0;0;0;0;0;0;0;
986;USER Pabrik sj mrk sweeping krn tdk mengikuti peraturan mrk ,emangnya negara ini milik nenek mrk?sontoloyo mrk';1;1;0;1;0;0;0;0;1;0;1;0;user pabrik sweep atur negara milik nenek sontoloyo;1;1;1;0;0;0;0;0;1;1;0;0;
987;Bullshit emang ye lo! fuck! Bangsat!!,,,,;1;1;1;0;0;0;0;0;1;1;0;0;bullshit iya fuck bangsat;0;1;0;0;0;0;0;0;0;0;0;0;
991;USER USER USER Bawang putih itu sdg kafir haram lagi..\nHiks.hiks..hiks';1;1;1;0;0;0;0;0;1;1;0;0;user user user bawang putih kafir haram;0;0;0;0;0;0;0;0;0;0;0;0;
996;USER Indonesia 99% tetap ganti presiden kopanye nang ruhut #2019GantiPresiden #2019.;0;0;0;0;0;0;0;0;0;0;0;0;user indonesia ganti presiden kampanye ruhut ganti presiden;1;0;1;0;0;0;0;0;1;1;0;0;
1002;Hello world, people in Indonesia never pray like this since our Independence day on August 1945, we did it again since our leader now never protect us and there is no more justice. We need  USER  to be our next President #2019GantiPresiden #TheGreatCampaignOfPrabowo pic.twitter.com/HuAaNwT5Gx;1;0;1;0;0;0;0;0;1;1;0;0;world people indonesia never pray like independence day august leader never protect u justice need user next presiden ganti presiden great campaign prabowo;0;0;0;0;0;0;0;0;0;0;0;0;
1003;USER USER USER USER USER USER USER USER USER USER USER Itu yang disalami Jokowi kok kaya Ferdinan antek SBY, ya ? USER USER USER;0;0;0;0;0;0;0;0;0;0;0;0;user user user user user user user user user user user salam jokowi kaya ferdinan antek susilo bambang yudhoyono user user user;1;0;1;0;0;0;0;0;1;1;0;0;
1008;USER USER USER salah cung gw bukan bani kacung dungu spt lu itu....siapapun yg memerintah klo ngawur kebijakannya spt yg skrg ini bakal gw tentang';1;1;1;0;0;0;0;0;1;1;0;0;user user user salah cung ban kacung dungu perintah ngawur bijak;1;1;0;1;0;0;0;0;1;0;1;0;
1009;Martial kampret!! Holding the ball sgt lemah;1;1;1;0;0;0;0;0;1;1;0;0;martial kampret hold ball lemah;0;1;0;0;0;0;0;0;0;0;0;0;
1012;"USER Dia selalu bicara ulama"" mengatasnamakan syar'i lah haram lah itu lah ini lah . tp gitu juga ?";1;0;1;0;1;0;0;0;0;1;0;0;user bicara ulama mengatasnamakan syar haram;0;0;0;0;0;0;0;0;0;0;0;0;
1014;These Muslim millennials prefer to learn about Islam from social media, boosting the popularity of some ~extremely online~ clerics, including a former, now-banned HTI member. One of these clerics went to Mecca last year to visit FPI leader Habib Rizieq.  https://www.scmp.com/week-asia/politics/article/3004919/million-views-preacher-islamic-carpool-karaoke-clerics-behindÃÂ Ã¢ÂÂ¦;1;0;0;1;1;0;0;0;0;0;1;0;muslim millennials prefer learn islam sosial medium boost popularity extremely online cleric include former ban hizbut tahrir indonesia member one cleric go mecca last unjung front bela islam leader habib rizieq;0;0;0;0;0;0;0;0;0;0;0;0;
1016;i did the dumbest fucking thing i changed my birth year and they took my acc off the site LOL goblok hours whom up;0;1;0;0;0;0;0;0;0;0;0;0;dumb fuck thing change birth take akun site goblok hour;1;1;1;0;0;0;0;0;1;1;0;0;
1020;USER USER USER USER USER Yang saya maksud domba idiot itu bukan ibu, tapi akun ini \xf0\x9f\x91\x89 USER \xf0\x9f\x91\x88';1;1;1;0;0;0;1;0;0;1;0;0;user user user user user maksud domba idiot akun user;0;1;0;0;0;0;0;0;0;0;0;0;
1024;malaysians  are seriously kampungan when they go to an art gallery    they act like theyre in pasar malam...........;1;1;0;1;0;0;0;0;1;0;1;0;malaysian serius kampung go art gallery act like pasar malam;0;1;0;0;0;0;0;0;0;0;0;0;
1026;USER USER USER Sarap nih orang! Udh Salah, Bego Bukanya malu';1;1;1;0;0;0;0;0;1;1;0;0;user user user sarap nih orang salah bego buka malu;1;1;1;0;0;0;1;0;0;1;0;0;
1030;Beraninya bilang setia NKRI padahal berjilbab, budaya Arab buatan Muhammad & Solat bhs Arab berkiblat ke Arab;1;0;0;1;1;0;0;0;0;0;1;0;berani bilang setia negara republik indonesia jilbab budaya arab muhammad salat bahasa arab kiblat arab;0;0;0;0;0;0;0;0;0;0;0;0;
1034;USER USER USER Logisnya ya memang pesanan atau memang ahoker blm bs mup on lah. Emang warga dki bego';1;1;0;1;0;1;0;0;0;0;1;0;user user user logis pesan ahoker maaf warga daerah khusus ibukota bego;1;1;1;0;0;0;0;0;1;1;0;0;
1035;USER USER Penistaan bencong';0;0;0;0;0;0;0;0;0;0;0;0;user user nista bencong;1;1;1;0;0;0;0;1;0;1;0;0;
1038;Just see #ShameonMalaysia #shameonyoumalaysia u can see everthing. Champion is nothing if we cheat. I don't want to share hate but fact;1;0;0;1;0;0;0;0;1;0;1;0;see shameonmalaysia shame malaysia see everthing champion nothing cheat want hate fact;0;0;0;0;0;0;0;0;0;0;0;0;
1039;USER Ngancem pembunuhan itu gak bakalan pernah lucu. Mana yg diancem Presiden pula... Bloon banget sih. Tuntut pidana seberat2nya pak... USER';1;1;1;0;0;0;0;0;1;0;0;1;user ancam bunuh lucu ancam presiden beloon banget tuntut pidana berat berat user;0;0;0;0;0;0;0;0;0;0;0;0;
1041;USER Jangan sipit sipit ntar jadi bantet kayak seungmin.';1;1;1;0;0;1;0;0;0;1;0;0;user sipit sipit bantat kayak seungmin;0;0;0;0;0;0;0;0;0;0;0;0;
1045;tapi masih menikmati kebijakan yang dulu diusulkan PKI.. lha yo opo...;1;0;0;1;0;1;0;0;0;0;1;0;nikmat bijak usul partai komunis indonesia iya;0;0;0;0;0;0;0;0;0;0;0;0;
1051;USER USER USER USER USER USER USER USER Namanya juga bani onta peminum ekstrak tinjah al urine onta USER ... ngoaahahaa';1;1;1;0;0;0;0;0;1;1;0;0;user user user user user user user user nama ban unta minum ekstrak tinja al urine unta user;0;0;0;0;0;0;0;0;0;0;0;0;
1052;RT USER Benamkan 2018 dan 2019 !! Rezim anti Islam !!!;1;0;1;0;1;0;0;0;0;0;0;1;user benam rezim anti islam;1;0;1;0;1;0;0;0;0;1;0;0;
1056;Kadrun itu kadal gurun toh, why the world never telling me this shit.;0;1;0;0;0;0;0;0;0;0;0;0;kadal gurun kadal gurun world never tell shit;0;0;0;0;0;0;0;0;0;0;0;0;
1057;USER USER USER Kunyuk kalau DPR bubarkan KPK;1;1;0;1;0;0;0;0;1;0;0;1;user user user kunyuk dewan wakil rakyat bubar komisi berantas korupsi;1;0;0;1;0;0;0;0;1;0;0;1;
1059;USER Pusing w Uda 2 x Lihat in anak orang eek \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82';0;0;0;0;0;0;0;0;0;0;0;0;user pusing x lihat anak orang tai;0;1;0;0;0;0;0;0;0;0;0;0;
1066;USER Klo cebong kan ngarang kagak pake logika...klo saya kan fakta,si jarot emang sial mulu\xf0\x9f\x98\x82';1;1;1;0;0;0;0;0;1;1;0;0;user kecebong garang pakai logika fakta djarot sial mulu;1;1;0;1;0;0;0;0;1;0;1;0;
1069;"Pngn ngatain akun2 yg bilang ""nyari yg seumuran, no om2"" itu, ""enakan sama om2, bego!""'";0;1;0;0;0;0;0;0;0;0;0;0;maki akun akun bilang cari umur om om enak om om bego;1;1;1;0;0;0;0;0;1;1;0;0;
1070;if, you have something bad to talk about me, about anything, you know can just unfollow me instead jadi munafik depan I okay ? manjayh .;1;0;1;0;0;0;0;0;1;1;0;0;something bad talk anything know unfollow instead munafik ok manjayh;0;0;0;0;0;0;0;0;0;0;0;0;
1082;pemilihan kepala daerah DKI yg penuh intimidasi, hasilnya tetap sah ? Anies-Sandi kampanye janji-janji FALSU, BATALKAN pengangkatan Anies-Sandi !!!;1;0;1;0;0;0;0;0;1;0;0;1;pilih kepala daerah daerah khusus ibukota penuh intimidasi hasil sah anies sandi kampanye janji janji palsu batal angkat anies sandi;1;0;1;0;0;0;0;0;1;1;0;0;
1092;USER USER USER USER USER Cebong dungu. Dah dijelaskan bca msh ngeyel.\nKalian emg juaranya klo soal pamer kedunguan.';1;1;0;1;0;0;0;0;1;0;1;0;user user user user user kecebong dungu baca eyel juara pamer dungu;1;1;1;0;0;0;0;0;1;1;0;0;
1097;"you think ktown4u is the only place we order from???? skwkwkw 

you know goblok?? yeah is you.  https://twitter.com/stellarwind9/status/1224001313073029120ÃÂ Ã¢ÂÂ¦ pic.twitter.com/vijQUktmVZ";1;1;1;0;0;0;0;0;1;1;0;0;think ktown u place order know goblok;0;1;0;0;0;0;0;0;0;0;0;0;
1099;ANGGOTANYA TERNYATA CINA YANG MANUSIA KAMPRET SEMUA. BAGAIMANA TIDAK KAMPRET MEREKA TERORIS KEJI. INDONESIA MEMILIH THE G.;1;1;0;1;0;1;0;0;0;0;1;0;anggota nyata cina manusia kampret kampret teroris keji indonesia pilih;0;1;0;0;0;0;0;0;0;0;0;0;
